iteration,value_ns
8969,584
8970,-4209
8971,3042
8972,66042
8973,-78292
8974,30083
8975,-20541
8976,2375
8977,4375
8978,3750
8979,-12167
8980,9250
8981,-2458
8982,750
8983,-1042
8984,8958
8985,-3125
8986,-8333
8987,-83
8988,18458
8989,-15083
8990,2583
8991,-2208
8992,1416
8993,6167
8994,-8542
8995,500
8996,20292
8997,-26583
8998,9250
8999,-1625
9000,-1084
9001,5792
9002,-2083
9003,-8709
9004,11500
9005,-9166
9006,3083
9007,250
9008,13833
9009,-18000
9010,20000
9011,-40000
9012,46459
9013,-35875
9014,15833
9015,-3292
9016,6500
9017,-9791
9018,1958
9019,-17583
9020,10125
9021,-8000
9022,-209
9023,709
9024,-459
9025,-125
9026,584
9027,-42
9028,9458
9029,-4791
9030,-8209
9031,1709
9032,-1000
9033,1416
9034,-791
9035,-125
9036,-750
9037,63167
9038,-61209
9039,46625
9040,-28541
9041,2875
9042,-4084
9043,21834
9044,-18792
9045,-125
9046,1458
9047,-3416
9048,1791
9049,-3208
9050,3792
9051,-29375
9052,33791
9053,-9041
9054,2125
9055,-2750
9056,24958
9057,-30333
9058,15291
9059,-7625
9060,12334
9061,-13834
9062,-19791
9063,4416
9064,125
9065,-1750
9066,959
9067,-1709
9068,292
9069,23583
9070,-7708
9071,8458
9072,-9791
9073,2000
9074,3791
9075,-166
9076,2458
9077,-3625
9078,417
9079,416
9080,-1041
9081,-14042
9082,2500
9083,2792
9084,10708
9085,-19917
9086,709
9087,-75625
9088,93125
9089,-3417
9090,13917
9091,-22042
9092,-9875
9093,9958
9094,15250
9095,-7666
9096,3166
9097,-1000
9098,8542
9099,-8500
9100,4000
9101,-4292
9102,750
9103,-16541
9104,38541
9105,-18166
9106,-1250
9107,1750
9108,12541
9109,-69500
9110,65459
9111,-13000
9112,-334
9113,-791
9114,-917
9115,15292
9116,-9167
9117,-4792
9118,-500
9119,1084
9120,2416
9121,-875
9122,-1541
9123,-667
9124,2833
9125,834
9126,4250
9127,-1334
9128,-7208
9129,-333
9130,5041
9131,-1833
9132,-167
9133,-2291
9134,-3917
9135,6625
9136,-3708
9137,4541
9138,-4375
9139,18584
9140,-6209
9141,-20916
9142,28666
9143,-22416
9144,9333
9145,-3375
9146,-125
9147,-292
9148,18084
9149,-10792
9150,-27958
9151,7208
9152,-2500
9153,-708
9154,125
9155,500
9156,21958
9157,-9667
9158,5459
9159,-4917
9160,12833
9161,-9333
9162,13333
9163,-35083
9164,-28458
9165,3833
9166,37500
9167,15417
9168,-10792
9169,-16083
9170,6541
9171,-2833
9172,1042
9173,23000
9174,-9209
9175,-1458
9176,1292
9177,-1084
9178,-291
9179,2000
9180,-1417
9181,14250
9182,-15792
9183,23375
9184,-24375
9185,10625
9186,-9208
9187,5917
9188,-1917
9189,-250
9190,15292
9191,-22917
9192,6042
9193,416
9194,9875
9195,-11791
9196,2833
9197,-17208
9198,17083
9199,1875
9200,-1042
9201,-3041
9202,8833
9203,-7167
9204,11709
9205,-20292
9206,20458
9207,-12250
9208,1459
9209,4125
9210,-7084
9211,1000
9212,-40458
9213,65583
9214,-21125
9215,15750
9216,-22333
9217,2375
9218,5958
9219,-4958
9220,-500
9221,-2000
9222,2000
9223,-833
9224,-1125
9225,4791
9226,34167
9227,-26708
9228,-6459
9229,8042
9230,-83292
9231,94834
9232,-27459
9233,7584
9234,-7667
9235,-7958
9236,5166
9237,-4458
9238,-3000
9239,625
9240,-333
9241,39625
9242,-30959
9243,-2416
9244,15208
9245,-10292
9246,14792
9247,-187208
9248,223750
9249,-57917
9250,20625
9251,-16250
9252,-2833
9253,10875
9254,-5125
9255,22166
9256,-17625
9257,2584
9258,-3667
9259,-55042
9260,65334
9261,1833
9262,-9125
9263,-4625
9264,1292
9265,-1750
9266,-125
9267,1000
9268,10750
9269,-17667
9270,12208
9271,-4291
9272,-1875
9273,17083
9274,-17667
9275,28542
9276,-34875
9277,12000
9278,-2750
9279,1625
9280,-3875
9281,8167
9282,3416
9283,-140875
9284,82500
9285,58500
9286,-11416
9287,5791
9288,-5375
9289,2042
9290,-208
9291,83
9292,-4875
9293,14667
9294,-11167
9295,9417
9296,3291
9297,-14875
9298,2042
9299,-1417
9300,1000
9301,29292
9302,-19083
9303,-2000
9304,-11292
9305,6417
9306,-2459
9307,792
9308,-583
9309,6416
9310,-9166
9311,21708
9312,-22042
9313,1125
9314,3000
9315,2917
9316,2667
9317,-4792
9318,7208
9319,-9500
9320,15084
9321,-17250
9322,4916
9323,10959
9324,-15292
9325,4083
9326,-5208
9327,6000
9328,-5958
9329,5166
9330,-2041
9331,708
9332,12500
9333,-16000
9334,2667
9335,9625
9336,-12584
9337,9000
9338,-2041
9339,-5959
9340,3375
9341,-4500
9342,1292
9343,7292
9344,-172125
9345,206625
9346,-52209
9347,20959
9348,-14125
9349,15458
9350,-10000
9351,-186042
9352,234375
9353,-58333
9354,21833
9355,-19583
9356,11375
9357,-2500
9358,250
9359,-5042
9360,2792
9361,2875
9362,-3625
9363,4833
9364,-3125
9365,-2291
9366,-709
9367,334
9368,5416
9369,-2333
9370,708
9371,-1041
9372,22916
9373,-28125
9374,7875
9375,1209
9376,-110459
9377,124834
9378,-20917
9379,5375
9380,-2333
9381,333
9382,-833
9383,625
9384,-709
9385,27959
9386,-38209
9387,28625
9388,-20416
9389,3083
9390,-375
9391,-4792
9392,6084
9393,-2292
9394,1125
9395,17000
9396,-16042
9397,-2250
9398,-2375
9399,29459
9400,-141959
9401,146250
9402,-40125
9403,16292
9404,-7458
9405,2875
9406,-2125
9407,208
9408,-167
9409,209
9410,958
9411,19292
9412,-16542
9413,-3917
9414,-41
9415,3208
9416,-1083
9417,-1667
9418,-250
9419,500
9420,14083
9421,-6625
9422,3875
9423,12834
9424,-29209
9425,6500
9426,-1708
9427,375
9428,-625
9429,2958
9430,-6125
9431,5167
9432,13958
9433,-17541
9434,-1875
9435,25166
9436,-26166
9437,6083
9438,-1833
9439,12625
9440,-15000
9441,4125
9442,-125
9443,-917
9444,-4083
9445,9375
9446,-6750
9447,21583
9448,-23958
9449,5041
9450,-1083
9451,-458
9452,-959
9453,709
9454,-500
9455,4708
9456,-1708
9457,-1959
9458,-958
9459,22458
9460,-18875
9461,-3208
9462,-500
9463,42
9464,-334
9465,667
9466,-4667
9467,5750
9468,-6250
9469,6000
9470,417
9471,23208
9472,-29208
9473,7958
9474,-2916
9475,333
9476,-833
9477,-2709
9478,-833
9479,5292
9480,-2417
9481,333
9482,-3916
9483,30583
9484,-32375
9485,16583
9486,-16500
9487,10542
9488,-10500
9489,7542
9490,-5709
9491,7209
9492,-3125
9493,-834
9494,542
9495,-68750
9496,88208
9497,-22333
9498,2375
9499,5583
9500,-8666
9501,7583
9502,-5000
9503,2833
9504,-3250
9505,4834
9506,-3250
9507,24791
9508,-33541
9509,20208
9510,-11625
9511,1625
9512,-917
9513,334
9514,-417
9515,167
9516,-375
9517,5083
9518,-4917
9519,20917
9520,-26583
9521,8875
9522,3416
9523,-12708
9524,8625
9525,-4250
9526,-208
9527,-1959
9528,-14958
9529,3000
9530,-1250
9531,8792
9532,17833
9533,-9792
9534,4417
9535,1333
9536,-7833
9537,4083
9538,2250
9539,-112583
9540,-66542
9541,219709
9542,-74000
9543,37166
9544,-5208
9545,-2667
9546,3542
9547,-7958
9548,5250
9549,-917
9550,4542
9551,-5625
9552,7250
9553,-7667
9554,14625
9555,-1667
9556,-11958
9557,-2167
9558,-13041
9559,1625
9560,13625
9561,17875
9562,-208792
9563,240375
9564,-39333
9565,-146625
9566,169583
9567,-43542
9568,17417
9569,-11000
9570,9292
9571,-6125
9572,-1125
9573,2000
9574,1250
9575,-3375
9576,-52792
9577,70458
9578,-18750
9579,6209
9580,-16334
9581,13917
9582,5333
9583,-19125
9584,16084
9585,-417
9586,6875
9587,-9000
9588,6000
9589,-7792
9590,8167
9591,-6583
9592,19541
9593,-14166
9594,-7959
9595,4542
9596,11875
9597,-11250
9598,-105583
9599,127583
9600,-18542
9601,-9291
9602,4000
9603,-1584
9604,7750
9605,-6375
9606,4750
9607,-4875
9608,1959
9609,-2917
9610,1875
9611,167
9612,4125
9613,-8834
9614,9084
9615,-9375
9616,3958
9617,1167
9618,250
9619,-4417
9620,6125
9621,3125
9622,-6667
9623,459
9624,833
9625,-667
9626,6542
9627,-2708
9628,11666
9629,-10208
9630,-9333
9631,5375
9632,-62500
9633,77041
9634,-25833
9635,9042
9636,1250
9637,-3834
9638,4459
9639,-2000
9640,15458
9641,-11417
9642,-1875
9643,-2791
9644,2666
9645,-1250
9646,125
9647,-3500
9648,875
9649,3334
9650,-625
9651,-3167
9652,11792
9653,-7375
9654,22500
9655,-28667
9656,11958
9657,-7958
9658,1708
9659,-6791
9660,11458
9661,-6625
9662,12875
9663,-17875
9664,20167
9665,-34459
9666,-109666
9667,142458
9668,-21583
9669,24291
9670,-16041
9671,1333
9672,417
9673,1125
9674,-1334
9675,209
9676,6000
9677,-6917
9678,7000
9679,-10750
9680,8375
9681,-5417
9682,-48625
9683,65084
9684,-59417
9685,56167
9686,-11042
9687,-1125
9688,24250
9689,-29667
9690,13875
9691,-13208
9692,3208
9693,-9750
9694,25042
9695,-27958
9696,-32625
9697,55250
9698,-6875
9699,-2084
9700,6042
9701,-9542
9702,9667
9703,-9500
9704,2167
9705,1708
9706,-57125
9707,70792
9708,2375
9709,-72875
9710,71000
9711,-19292
9712,-9250
9713,7375
9714,12458
9715,-11166
9716,10583
9717,-9208
9718,11583
9719,-11500
9720,8083
9721,20959
9722,-27209
9723,5917
9724,15167
9725,-22459
9726,10292
9727,-7542
9728,2875
9729,-2125
9730,-5750
9731,6625
9732,-60583
9733,80334
9734,-106000
9735,115291
9736,-38833
9737,9333
9738,-3708
9739,1750
9740,6542
9741,-6250
9742,-1125
9743,-84
9744,667
9745,-42
9746,26125
9747,-33125
9748,15209
9749,-26292
9750,30542
9751,-16125
9752,5833
9753,-2708
9754,1083
9755,292
9756,-55042
9757,55917
9758,-19542
9759,5750
9760,1708
9761,-5416
9762,23416
9763,-7375
9764,3250
9765,-1333
9766,7875
9767,-9125
9768,14792
9769,-31959
9770,26834
9771,-25417
9772,-56833
9773,87375
9774,-2125
9775,-13625
9776,7791
9777,-10791
9778,12291
9779,-9750
9780,-74041
9781,74166
9782,24417
9783,-28125
9784,4667
9785,4208
9786,-1208
9787,-1542
9788,15333
9789,-20000
9790,7750
9791,-2750
9792,125
9793,2834
9794,-3209
9795,-3250
9796,-57333
9797,75583
9798,-16041
9799,2041
9800,750
9801,4167
9802,417
9803,-9625
9804,8708
9805,-8667
9806,2334
9807,6333
9808,-3292
9809,-1208
9810,-2500
9811,708
9812,-1208
9813,-167
9814,-1250
9815,24750
9816,-24750
9817,3084
9818,12833
9819,208
9820,-19416
9821,14500
9822,-8959
9823,1000
9824,-208
9825,2958
9826,9459
9827,-12875
9828,-2084
9829,-59375
9830,79084
9831,-18000
9832,541
9833,-4625
9834,-375
9835,375
9836,8792
9837,250
9838,-5083
9839,7791
9840,-7166
9841,19500
9842,-23500
9843,6000
9844,-334
9845,3167
9846,-5125
9847,833
9848,5167
9849,-5542
9850,167
9851,-64625
9852,79708
9853,-13666
9854,-500
9855,-106459
9856,148417
9857,-27375
9858,-21083
9859,15875
9860,-115209
9861,132959
9862,-34542
9863,-29500
9864,46208
9865,-8666
9866,-1625
9867,4000
9868,2625
9869,-2834
9870,-8000
9871,2917
9872,2333
9873,-4041
9874,5500
9875,-2709
9876,4042
9877,-6917
9878,6209
9879,-2917
9880,917
9881,25416
9882,-33958
9883,9167
9884,1250
9885,7625
9886,-10125
9887,-250
9888,-709
9889,2709
9890,-1334
9891,-458
9892,3208
9893,-1958
9894,24125
9895,-32542
9896,14875
9897,-7833
9898,4417
9899,-6000
9900,1375
9901,-1875
9902,26291
9903,-31833
9904,11458
9905,-5291
9906,26291
9907,-24458
9908,4292
9909,625
9910,-8292
9911,208
9912,5334
9913,-2709
9914,4834
9915,-7875
9916,3750
9917,-834
9918,25917
9919,-31792
9920,7750
9921,-1958
9922,-185917
9923,235209
9924,-60334
9925,14375
9926,-2041
9927,-5917
9928,6875
9929,-2208
9930,22000
9931,-26792
9932,6667
9933,-4250
9934,4166
9935,-4250
9936,12542
9937,-12250
9938,4458
9939,-5875
9940,15125
9941,-14083
9942,-3000
9943,26167
9944,-26334
9945,6875
9946,-1541
9947,-46542
9948,54375
9949,-12167
9950,1125
9951,5834
9952,-3084
9953,667
9954,-625
9955,21458
9956,-26416
9957,12166
9958,-8625
9959,27375
9960,-140791
9961,130291
9962,-33583
9963,32708
9964,-18500
9965,11084
9966,14500
9967,-28250
9968,-175209
9969,230625
9970,-60291
9971,16625
9972,-10042
9973,5792
9974,15708
9975,-17667
9976,2459
9977,1458
9978,-1833
9979,-3709
9980,334
9981,5208
9982,-2333
9983,1750
9984,-1917
9985,458
9986,-750
9987,3459
9988,1041
9989,-4791
9990,3458
9991,18542
9992,-21875
9993,8958
9994,-12000
9995,5667
9996,-2042
9997,6125
9998,-6542
9999,1167
10000,6000
